#Nucl_X Initial_stress Strength_excess Dc_0 Dc_Rate Seismic_Moment Ruptured_Area Rupture_velocity Stress_drop E_g E_r
1000. 0.3 0.11 0.1 0.0 0.70732E+19 0.83030E+08 0.34492E+04 0.39258E+08 0.16713E+16 0.26083E+16
1000. 0.3 0.11 0.1 0.03 0.68893E+19 0.82390E+08 0.33778E+04 0.39071E+08 0.21835E+16 0.19648E+16
1000. 0.3 0.11 0.1 0.06 0.65564E+19 0.80450E+08 0.33452E+04 0.38199E+08 0.23383E+16 0.15215E+16
1000. 0.3 0.11 0.1 0.09 0.61879E+19 0.78790E+08 0.33140E+04 0.37132E+08 0.23887E+16 0.11525E+16
1000. 0.3 0.11 0.1 0.12 0.57683E+19 0.77720E+08 0.32826E+04 0.35756E+08 0.23336E+16 0.84495E+15
1000. 0.3 0.11 0.1 0.15 0.50926E+19 0.72530E+08 0.32407E+04 0.34788E+08 0.21006E+16 0.62969E+15
1000. 0.3 0.11 0.2 0.0 0.70457E+19 0.83160E+08 0.33928E+04 0.39418E+08 0.19559E+16 0.23243E+16
1000. 0.3 0.11 0.2 0.03 0.67846E+19 0.82100E+08 0.33505E+04 0.38677E+08 0.22690E+16 0.17751E+16
1000. 0.3 0.11 0.2 0.06 0.64121E+19 0.79390E+08 0.33201E+04 0.37809E+08 0.23818E+16 0.13545E+16
1000. 0.3 0.11 0.2 0.09 0.60386E+19 0.78330E+08 0.32874E+04 0.36685E+08 0.24096E+16 0.10044E+16
1000. 0.3 0.11 0.2 0.12 0.55934E+19 0.77030E+08 0.32506E+04 0.35271E+08 0.23255E+16 0.71501E+15
1000. 0.3 0.11 0.2 0.15 0.47833E+19 0.69100E+08 0.31901E+04 0.34512E+08 0.19918E+16 0.55241E+15
1000. 0.3 0.11 0.3 0.0 0.69805E+19 0.83030E+08 0.33610E+04 0.39068E+08 0.20982E+16 0.21047E+16
1000. 0.3 0.11 0.3 0.03 0.66620E+19 0.81650E+08 0.33256E+04 0.38203E+08 0.23257E+16 0.15966E+16
1000. 0.3 0.11 0.3 0.06 0.62641E+19 0.78740E+08 0.32958E+04 0.37408E+08 0.24123E+16 0.11991E+16
1000. 0.3 0.11 0.3 0.09 0.58958E+19 0.77970E+08 0.32590E+04 0.36222E+08 0.24269E+16 0.86432E+15
1000. 0.3 0.11 0.3 0.12 0.53960E+19 0.75770E+08 0.32135E+04 0.34798E+08 0.22945E+16 0.59932E+15
1000. 0.3 0.11 0.3 0.15 0.44161E+19 0.64720E+08 0.31234E+04 0.34705E+08 0.18958E+16 0.46625E+15
1000. 0.3 0.11 0.4 0.0 0.68892E+19 0.82710E+08 0.33363E+04 0.38722E+08 0.22116E+16 0.18996E+16
1000. 0.3 0.11 0.4 0.03 0.64774E+19 0.79960E+08 0.33051E+04 0.37786E+08 0.23435E+16 0.14286E+16
1000. 0.3 0.11 0.4 0.06 0.61247E+19 0.78270E+08 0.32716E+04 0.37035E+08 0.24440E+16 0.10517E+16
1000. 0.3 0.11 0.4 0.09 0.57581E+19 0.77500E+08 0.32294E+04 0.35766E+08 0.24437E+16 0.73024E+15
1000. 0.3 0.11 0.4 0.12 0.51338E+19 0.73270E+08 0.31576E+04 0.34491E+08 0.22308E+16 0.49811E+15
1000. 0.3 0.11 0.4 0.15 0.39594E+19 0.59200E+08 0.30295E+04 0.35213E+08 0.17573E+16 0.39143E+15
1000. 0.3 0.11 0.5 0.0 0.67615E+19 0.82030E+08 0.33148E+04 0.38345E+08 0.22882E+16 0.17076E+16
1000. 0.3 0.11 0.5 0.03 0.63213E+19 0.78760E+08 0.32842E+04 0.37548E+08 0.23858E+16 0.12722E+16
1000. 0.3 0.11 0.5 0.06 0.59985E+19 0.77960E+08 0.32435E+04 0.36644E+08 0.24767E+16 0.91086E+15
1000. 0.3 0.11 0.5 0.09 0.56188E+19 0.77070E+08 0.31928E+04 0.35307E+08 0.24538E+16 0.60359E+15
1000. 0.3 0.11 0.5 0.12 0.47872E+19 0.69340E+08 0.30689E+04 0.34421E+08 0.21290E+16 0.41050E+15
1000. 0.3 0.11 0.5 0.15 0.34137E+19 0.52370E+08 0.28859E+04 0.36179E+08 0.15756E+16 0.32777E+15
1000. 0.4 0.01 0.1 0.0 0.10216E+20 0.86560E+08 0.36993E+04 0.49398E+08 0.31544E+16 0.46228E+16
1000. 0.4 0.01 0.1 0.03 0.95367E+19 0.84530E+08 0.34479E+04 0.48729E+08 0.32679E+16 0.38940E+16
1000. 0.4 0.01 0.1 0.06 0.91439E+19 0.82770E+08 0.34145E+04 0.48642E+08 0.34744E+16 0.33804E+16
1000. 0.4 0.01 0.1 0.09 0.88841E+19 0.82230E+08 0.33934E+04 0.47953E+08 0.36280E+16 0.29377E+16
1000. 0.4 0.01 0.1 0.12 0.86694E+19 0.81830E+08 0.33796E+04 0.47216E+08 0.37698E+16 0.25387E+16
1000. 0.4 0.01 0.1 0.15 0.84535E+19 0.80870E+08 0.33701E+04 0.46330E+08 0.38601E+16 0.21758E+16
1000. 0.4 0.01 0.2 0.0 0.99646E+19 0.86520E+08 0.34772E+04 0.48520E+08 0.31004E+16 0.43509E+16
1000. 0.4 0.01 0.2 0.03 0.93354E+19 0.83700E+08 0.34111E+04 0.48564E+08 0.32950E+16 0.36921E+16
1000. 0.4 0.01 0.2 0.06 0.90276E+19 0.82580E+08 0.33890E+04 0.48236E+08 0.35118E+16 0.31993E+16
1000. 0.4 0.01 0.2 0.09 0.87928E+19 0.82070E+08 0.33734E+04 0.47532E+08 0.36664E+16 0.27748E+16
1000. 0.4 0.01 0.2 0.12 0.85822E+19 0.81540E+08 0.33643E+04 0.46896E+08 0.38198E+16 0.23830E+16
1000. 0.4 0.01 0.2 0.15 0.83667E+19 0.80320E+08 0.33564E+04 0.45960E+08 0.38964E+16 0.20300E+16
1000. 0.4 0.01 0.3 0.0 0.97316E+19 0.86110E+08 0.34050E+04 0.47992E+08 0.30957E+16 0.41021E+16
1000. 0.4 0.01 0.3 0.03 0.91863E+19 0.83130E+08 0.33901E+04 0.48472E+08 0.33631E+16 0.34993E+16
1000. 0.4 0.01 0.3 0.06 0.89291E+19 0.82280E+08 0.33712E+04 0.47935E+08 0.35716E+16 0.30249E+16
1000. 0.4 0.01 0.3 0.09 0.87044E+19 0.81810E+08 0.33603E+04 0.47260E+08 0.37261E+16 0.26138E+16
1000. 0.4 0.01 0.3 0.12 0.85023E+19 0.81300E+08 0.33524E+04 0.46514E+08 0.38589E+16 0.22360E+16
1000. 0.4 0.01 0.3 0.15 0.82767E+19 0.79610E+08 0.33457E+04 0.45527E+08 0.39164E+16 0.18909E+16
1000. 0.4 0.01 0.4 0.0 0.95132E+19 0.85230E+08 0.33788E+04 0.47844E+08 0.31373E+16 0.38772E+16
1000. 0.4 0.01 0.4 0.03 0.90904E+19 0.82710E+08 0.33715E+04 0.48185E+08 0.34357E+16 0.33149E+16
1000. 0.4 0.01 0.4 0.06 0.88326E+19 0.82050E+08 0.33582E+04 0.47569E+08 0.36133E+16 0.28620E+16
1000. 0.4 0.01 0.4 0.09 0.86227E+19 0.81670E+08 0.33496E+04 0.46900E+08 0.37697E+16 0.24629E+16
1000. 0.4 0.01 0.4 0.12 0.84201E+19 0.80840E+08 0.33424E+04 0.46105E+08 0.38892E+16 0.20937E+16
1000. 0.4 0.01 0.4 0.15 0.81885E+19 0.79090E+08 0.33354E+04 0.45078E+08 0.39324E+16 0.17564E+16
1000. 0.4 0.01 0.5 0.0 0.93453E+19 0.84570E+08 0.33627E+04 0.48338E+08 0.33953E+16 0.35666E+16
1000. 0.4 0.01 0.5 0.03 0.90019E+19 0.82490E+08 0.33569E+04 0.47855E+08 0.35014E+16 0.31378E+16
1000. 0.4 0.01 0.5 0.06 0.87448E+19 0.81880E+08 0.33476E+04 0.47207E+08 0.36552E+16 0.27069E+16
1000. 0.4 0.01 0.5 0.09 0.85440E+19 0.81390E+08 0.33395E+04 0.46525E+08 0.38095E+16 0.23167E+16
1000. 0.4 0.01 0.5 0.12 0.83405E+19 0.80280E+08 0.33321E+04 0.45673E+08 0.39156E+16 0.19553E+16
1000. 0.4 0.01 0.5 0.15 0.80916E+19 0.78640E+08 0.33264E+04 0.44646E+08 0.39424E+16 0.16250E+16
1000. 0.4 0.03 0.1 0.0 0.10043E+20 0.85610E+08 0.36151E+04 0.49934E+08 0.31220E+16 0.46066E+16
1000. 0.4 0.03 0.1 0.03 0.93966E+19 0.83890E+08 0.34426E+04 0.49069E+08 0.32110E+16 0.38950E+16
1000. 0.4 0.03 0.1 0.06 0.90987E+19 0.82560E+08 0.34197E+04 0.48941E+08 0.35050E+16 0.33579E+16
1000. 0.4 0.03 0.1 0.09 0.88622E+19 0.82070E+08 0.34027E+04 0.48220E+08 0.36835E+16 0.29025E+16
1000. 0.4 0.03 0.1 0.12 0.86344E+19 0.81410E+08 0.33917E+04 0.47449E+08 0.38242E+16 0.24898E+16
1000. 0.4 0.03 0.1 0.15 0.84000E+19 0.79720E+08 0.33826E+04 0.46466E+08 0.39008E+16 0.21146E+16
1000. 0.4 0.03 0.2 0.0 0.97402E+19 0.85220E+08 0.34593E+04 0.49217E+08 0.30448E+16 0.43433E+16
1000. 0.4 0.03 0.2 0.03 0.92504E+19 0.83280E+08 0.34151E+04 0.48891E+08 0.32766E+16 0.36935E+16
1000. 0.4 0.03 0.2 0.06 0.90131E+19 0.82370E+08 0.33979E+04 0.48565E+08 0.35726E+16 0.31733E+16
1000. 0.4 0.03 0.2 0.09 0.87652E+19 0.81840E+08 0.33872E+04 0.47864E+08 0.37332E+16 0.27325E+16
1000. 0.4 0.03 0.2 0.12 0.85475E+19 0.80900E+08 0.33783E+04 0.47081E+08 0.38716E+16 0.23305E+16
1000. 0.4 0.03 0.2 0.15 0.83060E+19 0.79290E+08 0.33691E+04 0.46046E+08 0.39312E+16 0.19630E+16
1000. 0.4 0.03 0.3 0.0 0.95408E+19 0.84920E+08 0.34110E+04 0.48646E+08 0.30373E+16 0.41155E+16
1000. 0.4 0.03 0.3 0.03 0.91664E+19 0.82890E+08 0.33977E+04 0.48752E+08 0.33953E+16 0.34919E+16
1000. 0.4 0.03 0.3 0.06 0.89208E+19 0.82180E+08 0.33840E+04 0.48163E+08 0.36236E+16 0.29980E+16
1000. 0.4 0.03 0.3 0.09 0.86830E+19 0.81660E+08 0.33750E+04 0.47472E+08 0.37814E+16 0.25712E+16
1000. 0.4 0.03 0.3 0.12 0.84604E+19 0.80300E+08 0.33656E+04 0.46631E+08 0.39023E+16 0.21779E+16
1000. 0.4 0.03 0.3 0.15 0.82094E+19 0.78950E+08 0.33560E+04 0.45558E+08 0.39448E+16 0.18192E+16
1000. 0.4 0.03 0.4 0.0 0.94001E+19 0.84550E+08 0.33896E+04 0.49004E+08 0.33084E+16 0.37908E+16
1000. 0.4 0.03 0.4 0.03 0.90963E+19 0.82650E+08 0.33822E+04 0.48447E+08 0.34915E+16 0.33003E+16
1000. 0.4 0.03 0.4 0.06 0.88253E+19 0.81950E+08 0.33727E+04 0.47781E+08 0.36679E+16 0.28309E+16
1000. 0.4 0.03 0.4 0.09 0.85963E+19 0.81420E+08 0.33638E+04 0.47060E+08 0.38199E+16 0.24147E+16
1000. 0.4 0.03 0.4 0.12 0.83703E+19 0.79550E+08 0.33545E+04 0.47067E+08 0.41560E+16 0.19157E+16
1000. 0.4 0.03 0.4 0.15 0.81100E+19 0.78610E+08 0.33445E+04 0.45887E+08 0.41577E+16 0.15776E+16
1000. 0.4 0.03 0.5 0.0 0.93028E+19 0.84200E+08 0.33750E+04 0.48834E+08 0.34419E+16 0.35594E+16
1000. 0.4 0.03 0.5 0.03 0.90100E+19 0.82340E+08 0.33711E+04 0.48066E+08 0.35551E+16 0.31193E+16
1000. 0.4 0.03 0.5 0.06 0.87289E+19 0.81740E+08 0.33628E+04 0.47373E+08 0.37034E+16 0.26695E+16
1000. 0.4 0.03 0.5 0.09 0.85078E+19 0.80990E+08 0.33537E+04 0.47629E+08 0.41119E+16 0.21332E+16
1000. 0.4 0.03 0.5 0.12 0.82794E+19 0.78970E+08 0.33430E+04 0.46646E+08 0.41851E+16 0.17668E+16
1000. 0.4 0.03 0.5 0.15 0.80034E+19 0.78350E+08 0.33327E+04 0.45464E+08 0.41711E+16 0.14367E+16
1000. 0.4 0.05 0.1 0.0 0.99010E+19 0.84680E+08 0.35705E+04 0.50699E+08 0.31460E+16 0.45902E+16
1000. 0.4 0.05 0.1 0.03 0.93274E+19 0.83530E+08 0.34366E+04 0.49485E+08 0.32104E+16 0.39032E+16
1000. 0.4 0.05 0.1 0.06 0.90947E+19 0.82470E+08 0.34139E+04 0.49254E+08 0.35598E+16 0.33438E+16
1000. 0.4 0.05 0.1 0.09 0.88426E+19 0.81900E+08 0.33992E+04 0.48481E+08 0.37344E+16 0.28725E+16
1000. 0.4 0.05 0.1 0.12 0.86012E+19 0.80630E+08 0.33875E+04 0.47673E+08 0.38739E+16 0.24455E+16
1000. 0.4 0.05 0.1 0.15 0.83424E+19 0.79280E+08 0.33747E+04 0.46586E+08 0.39331E+16 0.20565E+16
1000. 0.4 0.05 0.2 0.0 0.96128E+19 0.84500E+08 0.34482E+04 0.49751E+08 0.30112E+16 0.43593E+16
1000. 0.4 0.05 0.2 0.03 0.92350E+19 0.83070E+08 0.34122E+04 0.49349E+08 0.33350E+16 0.36887E+16
1000. 0.4 0.05 0.2 0.06 0.90076E+19 0.82260E+08 0.33957E+04 0.48847E+08 0.36265E+16 0.31544E+16
1000. 0.4 0.05 0.2 0.09 0.87454E+19 0.81660E+08 0.33845E+04 0.48093E+08 0.37836E+16 0.26984E+16
1000. 0.4 0.05 0.2 0.12 0.85068E+19 0.80010E+08 0.33724E+04 0.47227E+08 0.39112E+16 0.22804E+16
1000. 0.4 0.05 0.2 0.15 0.82368E+19 0.78920E+08 0.33599E+04 0.46132E+08 0.39562E+16 0.19000E+16
1000. 0.4 0.05 0.3 0.0 0.94464E+19 0.84370E+08 0.34116E+04 0.49053E+08 0.29963E+16 0.41452E+16
1000. 0.4 0.05 0.3 0.03 0.91722E+19 0.82840E+08 0.33952E+04 0.49077E+08 0.34532E+16 0.34842E+16
1000. 0.4 0.05 0.3 0.06 0.89079E+19 0.82090E+08 0.33822E+04 0.49303E+08 0.39158E+16 0.28528E+16
1000. 0.4 0.05 0.3 0.09 0.86540E+19 0.81310E+08 0.33713E+04 0.48585E+08 0.40727E+16 0.24071E+16
1000. 0.4 0.05 0.3 0.12 0.84089E+19 0.79300E+08 0.33583E+04 0.47649E+08 0.41699E+16 0.20053E+16
1000. 0.4 0.05 0.3 0.15 0.81295E+19 0.78630E+08 0.33454E+04 0.46431E+08 0.41704E+16 0.16468E+16
1000. 0.4 0.05 0.4 0.0 0.93602E+19 0.84100E+08 0.33930E+04 0.49558E+08 0.33555E+16 0.37936E+16
1000. 0.4 0.05 0.4 0.03 0.90995E+19 0.82580E+08 0.33813E+04 0.48695E+08 0.35397E+16 0.32893E+16
1000. 0.4 0.05 0.4 0.06 0.88068E+19 0.81820E+08 0.33702E+04 0.47976E+08 0.37111E+16 0.28006E+16
1000. 0.4 0.05 0.4 0.09 0.85577E+19 0.80710E+08 0.33584E+04 0.48222E+08 0.41247E+16 0.22352E+16
1000. 0.4 0.05 0.4 0.12 0.83085E+19 0.78900E+08 0.33450E+04 0.47219E+08 0.42001E+16 0.18462E+16
1000. 0.4 0.05 0.4 0.15 0.80200E+19 0.78380E+08 0.33307E+04 0.45977E+08 0.41853E+16 0.14975E+16
1000. 0.4 0.05 0.5 0.0 0.92921E+19 0.83880E+08 0.33783E+04 0.49375E+08 0.35263E+16 0.35446E+16
1000. 0.4 0.05 0.5 0.03 0.90037E+19 0.82260E+08 0.33696E+04 0.49349E+08 0.38964E+16 0.29513E+16
1000. 0.4 0.05 0.5 0.06 0.87006E+19 0.81520E+08 0.33589E+04 0.48616E+08 0.40313E+16 0.24877E+16
1000. 0.4 0.05 0.5 0.09 0.84611E+19 0.79690E+08 0.33459E+04 0.47839E+08 0.41684E+16 0.20697E+16
1000. 0.4 0.05 0.5 0.12 0.82082E+19 0.78590E+08 0.33318E+04 0.46768E+08 0.42245E+16 0.16918E+16
1000. 0.4 0.05 0.5 0.15 0.79038E+19 0.78190E+08 0.33168E+04 0.45545E+08 0.41961E+16 0.13518E+16
1000. 0.4 0.07 0.1 0.0 0.98024E+19 0.84190E+08 0.35383E+04 0.51165E+08 0.31217E+16 0.46078E+16
1000. 0.4 0.07 0.1 0.03 0.93141E+19 0.83320E+08 0.34294E+04 0.49936E+08 0.32564E+16 0.39118E+16
1000. 0.4 0.07 0.1 0.06 0.90865E+19 0.82320E+08 0.34076E+04 0.49580E+08 0.36092E+16 0.33339E+16
1000. 0.4 0.07 0.1 0.09 0.88195E+19 0.81680E+08 0.33913E+04 0.48760E+08 0.37809E+16 0.28467E+16
1000. 0.4 0.07 0.1 0.12 0.85627E+19 0.79960E+08 0.33763E+04 0.48694E+08 0.41298E+16 0.22961E+16
1000. 0.4 0.07 0.1 0.15 0.82753E+19 0.79050E+08 0.33606E+04 0.46731E+08 0.39586E+16 0.20013E+16
1000. 0.4 0.07 0.2 0.0 0.95213E+19 0.84060E+08 0.34411E+04 0.50157E+08 0.29723E+16 0.43876E+16
1000. 0.4 0.07 0.2 0.03 0.92378E+19 0.82970E+08 0.34062E+04 0.49747E+08 0.33924E+16 0.36900E+16
1000. 0.4 0.07 0.2 0.06 0.89948E+19 0.82160E+08 0.33886E+04 0.49141E+08 0.36731E+16 0.31391E+16
1000. 0.4 0.07 0.2 0.09 0.87195E+19 0.81240E+08 0.33745E+04 0.49223E+08 0.40698E+16 0.25449E+16
1000. 0.4 0.07 0.2 0.12 0.84567E+19 0.79360E+08 0.33594E+04 0.48295E+08 0.41779E+16 0.21164E+16
1000. 0.4 0.07 0.2 0.15 0.81579E+19 0.78650E+08 0.33439E+04 0.47057E+08 0.41795E+16 0.17367E+16
1000. 0.4 0.07 0.3 0.0 0.94063E+19 0.83990E+08 0.34096E+04 0.49492E+08 0.30021E+16 0.41725E+16
1000. 0.4 0.07 0.3 0.03 0.91719E+19 0.82730E+08 0.33889E+04 0.49395E+08 0.35000E+16 0.34821E+16
1000. 0.4 0.07 0.3 0.06 0.88932E+19 0.81910E+08 0.33735E+04 0.48669E+08 0.37174E+16 0.29532E+16
1000. 0.4 0.07 0.3 0.09 0.86188E+19 0.80580E+08 0.33599E+04 0.48864E+08 0.41314E+16 0.23591E+16
1000. 0.4 0.07 0.3 0.12 0.83488E+19 0.78970E+08 0.33444E+04 0.47840E+08 0.42102E+16 0.19453E+16
1000. 0.4 0.07 0.3 0.15 0.80405E+19 0.78410E+08 0.33278E+04 0.46574E+08 0.41947E+16 0.15766E+16
1000. 0.4 0.07 0.4 0.0 0.93504E+19 0.83870E+08 0.33905E+04 0.50079E+08 0.34307E+16 0.37861E+16
1000. 0.4 0.07 0.4 0.03 0.90936E+19 0.82470E+08 0.33742E+04 0.48985E+08 0.35874E+16 0.32777E+16
1000. 0.4 0.07 0.4 0.06 0.87808E+19 0.81640E+08 0.33607E+04 0.49256E+08 0.40394E+16 0.26264E+16
1000. 0.4 0.07 0.4 0.09 0.85128E+19 0.79630E+08 0.33458E+04 0.48466E+08 0.41777E+16 0.21807E+16
1000. 0.4 0.07 0.4 0.12 0.82385E+19 0.78630E+08 0.33298E+04 0.47382E+08 0.42354E+16 0.17806E+16
1000. 0.4 0.07 0.4 0.15 0.79213E+19 0.78240E+08 0.33115E+04 0.46108E+08 0.42065E+16 0.14223E+16
1000. 0.4 0.07 0.5 0.0 0.92824E+19 0.83570E+08 0.33749E+04 0.49929E+08 0.36135E+16 0.35292E+16
1000. 0.4 0.07 0.5 0.03 0.89910E+19 0.82110E+08 0.33615E+04 0.49676E+08 0.39615E+16 0.29218E+16
1000. 0.4 0.07 0.5 0.06 0.86669E+19 0.81270E+08 0.33480E+04 0.48894E+08 0.40896E+16 0.24412E+16
1000. 0.4 0.07 0.5 0.09 0.84079E+19 0.78990E+08 0.33320E+04 0.48067E+08 0.42191E+16 0.20093E+16
1000. 0.4 0.07 0.5 0.12 0.81305E+19 0.78360E+08 0.33139E+04 0.46923E+08 0.42593E+16 0.16203E+16
1000. 0.4 0.07 0.5 0.15 0.77975E+19 0.77980E+08 0.32948E+04 0.45643E+08 0.42120E+16 0.12731E+16
1000. 0.4 0.09 0.1 0.0 0.97275E+19 0.83910E+08 0.35145E+04 0.51519E+08 0.30860E+16 0.46376E+16
1000. 0.4 0.09 0.1 0.03 0.93152E+19 0.83140E+08 0.34226E+04 0.50447E+08 0.33206E+16 0.39217E+16
1000. 0.4 0.09 0.1 0.06 0.90828E+19 0.82240E+08 0.33989E+04 0.49905E+08 0.36578E+16 0.33280E+16
1000. 0.4 0.09 0.1 0.09 0.87976E+19 0.81250E+08 0.33811E+04 0.49056E+08 0.38275E+16 0.28238E+16
1000. 0.4 0.09 0.1 0.12 0.85185E+19 0.79440E+08 0.33636E+04 0.48967E+08 0.41777E+16 0.22509E+16
1000. 0.4 0.09 0.1 0.15 0.81989E+19 0.78780E+08 0.33460E+04 0.47708E+08 0.41793E+16 0.18489E+16
1000. 0.4 0.09 0.2 0.0 0.94281E+19 0.83400E+08 0.34423E+04 0.50755E+08 0.29632E+16 0.44115E+16
1000. 0.4 0.09 0.2 0.03 0.92429E+19 0.82800E+08 0.33992E+04 0.50994E+08 0.36914E+16 0.35727E+16
1000. 0.4 0.09 0.2 0.06 0.89799E+19 0.82010E+08 0.33798E+04 0.50337E+08 0.39671E+16 0.29992E+16
1000. 0.4 0.09 0.2 0.09 0.86884E+19 0.80580E+08 0.33634E+04 0.49555E+08 0.41298E+16 0.25057E+16
1000. 0.4 0.09 0.2 0.12 0.83996E+19 0.79120E+08 0.33457E+04 0.48534E+08 0.42171E+16 0.20658E+16
1000. 0.4 0.09 0.2 0.15 0.80713E+19 0.78500E+08 0.33275E+04 0.47248E+08 0.42011E+16 0.16762E+16
1000. 0.4 0.09 0.3 0.0 0.93908E+19 0.83700E+08 0.34064E+04 0.50850E+08 0.33005E+16 0.40589E+16
1000. 0.4 0.09 0.3 0.03 0.91680E+19 0.82610E+08 0.33811E+04 0.50709E+08 0.38270E+16 0.33379E+16
1000. 0.4 0.09 0.3 0.06 0.88741E+19 0.81760E+08 0.33635E+04 0.49950E+08 0.40402E+16 0.27911E+16
1000. 0.4 0.09 0.3 0.09 0.85783E+19 0.79740E+08 0.33471E+04 0.49149E+08 0.41837E+16 0.23140E+16
1000. 0.4 0.09 0.3 0.12 0.82820E+19 0.78730E+08 0.33294E+04 0.48057E+08 0.42444E+16 0.18895E+16
1000. 0.4 0.09 0.3 0.15 0.79443E+19 0.78210E+08 0.33098E+04 0.46755E+08 0.42130E+16 0.15113E+16
1000. 0.4 0.09 0.4 0.0 0.93398E+19 0.83510E+08 0.33859E+04 0.50729E+08 0.35232E+16 0.37788E+16
1000. 0.4 0.09 0.4 0.03 0.90842E+19 0.82360E+08 0.33654E+04 0.50394E+08 0.39437E+16 0.31116E+16
1000. 0.4 0.09 0.4 0.06 0.87516E+19 0.81460E+08 0.33494E+04 0.49567E+08 0.40955E+16 0.25899E+16
1000. 0.4 0.09 0.4 0.09 0.84620E+19 0.79120E+08 0.33322E+04 0.48736E+08 0.42261E+16 0.21298E+16
1000. 0.4 0.09 0.4 0.12 0.81613E+19 0.78430E+08 0.33125E+04 0.47582E+08 0.42659E+16 0.17190E+16
1000. 0.4 0.09 0.4 0.15 0.78142E+19 0.77970E+08 0.32913E+04 0.46279E+08 0.42203E+16 0.13530E+16
1000. 0.4 0.09 0.5 0.0 0.92739E+19 0.83310E+08 0.33679E+04 0.50452E+08 0.36933E+16 0.35176E+16
1000. 0.4 0.09 0.5 0.03 0.89751E+19 0.82040E+08 0.33509E+04 0.50002E+08 0.40208E+16 0.28955E+16
1000. 0.4 0.09 0.5 0.06 0.86286E+19 0.80600E+08 0.33354E+04 0.49196E+08 0.41440E+16 0.23981E+16
1000. 0.4 0.09 0.5 0.09 0.83490E+19 0.78710E+08 0.33169E+04 0.48323E+08 0.42653E+16 0.19526E+16
1000. 0.4 0.09 0.5 0.12 0.80458E+19 0.78200E+08 0.32952E+04 0.47124E+08 0.42902E+16 0.15532E+16
1000. 0.4 0.09 0.5 0.15 0.76796E+19 0.77710E+08 0.32717E+04 0.45812E+08 0.42215E+16 0.12006E+16
1000. 0.4 0.11 0.1 0.0 0.96491E+19 0.83450E+08 0.35012E+04 0.52123E+08 0.30981E+16 0.46530E+16
1000. 0.4 0.11 0.1 0.03 0.93258E+19 0.83010E+08 0.34151E+04 0.50897E+08 0.33793E+16 0.39359E+16
1000. 0.4 0.11 0.1 0.06 0.90795E+19 0.82170E+08 0.33894E+04 0.50222E+08 0.37016E+16 0.33260E+16
1000. 0.4 0.11 0.1 0.09 0.87733E+19 0.80740E+08 0.33707E+04 0.50244E+08 0.41135E+16 0.26800E+16
1000. 0.4 0.11 0.1 0.12 0.84672E+19 0.79300E+08 0.33504E+04 0.49247E+08 0.42158E+16 0.22106E+16
1000. 0.4 0.11 0.1 0.15 0.81165E+19 0.78640E+08 0.33308E+04 0.47950E+08 0.41993E+16 0.17987E+16
1000. 0.4 0.11 0.2 0.0 0.94084E+19 0.83240E+08 0.34365E+04 0.51146E+08 0.29690E+16 0.44472E+16
1000. 0.4 0.11 0.2 0.03 0.92481E+19 0.82680E+08 0.33915E+04 0.50549E+08 0.35013E+16 0.37033E+16
1000. 0.4 0.11 0.2 0.06 0.89683E+19 0.81840E+08 0.33704E+04 0.49753E+08 0.37605E+16 0.31162E+16
1000. 0.4 0.11 0.2 0.09 0.86527E+19 0.80010E+08 0.33511E+04 0.49898E+08 0.41842E+16 0.24698E+16
1000. 0.4 0.11 0.2 0.12 0.83360E+19 0.78880E+08 0.33311E+04 0.48792E+08 0.42490E+16 0.20193E+16
1000. 0.4 0.11 0.2 0.15 0.79784E+19 0.78310E+08 0.33107E+04 0.47481E+08 0.42177E+16 0.16206E+16
1000. 0.4 0.11 0.3 0.0 0.93870E+19 0.83390E+08 0.34020E+04 0.51506E+08 0.33916E+16 0.40597E+16
1000. 0.4 0.11 0.3 0.03 0.91657E+19 0.82480E+08 0.33717E+04 0.51124E+08 0.38915E+16 0.33302E+16
1000. 0.4 0.11 0.3 0.06 0.88520E+19 0.81610E+08 0.33527E+04 0.50282E+08 0.40948E+16 0.27648E+16
1000. 0.4 0.11 0.3 0.09 0.85321E+19 0.79320E+08 0.33338E+04 0.49456E+08 0.42308E+16 0.22724E+16
1000. 0.4 0.11 0.3 0.12 0.82078E+19 0.78530E+08 0.33130E+04 0.48308E+08 0.42733E+16 0.18375E+16
1000. 0.4 0.11 0.3 0.15 0.78404E+19 0.77980E+08 0.32911E+04 0.46984E+08 0.42254E+16 0.14518E+16
1000. 0.4 0.11 0.4 0.0 0.93405E+19 0.83330E+08 0.33789E+04 0.51248E+08 0.36005E+16 0.37768E+16
1000. 0.4 0.11 0.4 0.03 0.90752E+19 0.82220E+08 0.33557E+04 0.50773E+08 0.40054E+16 0.30960E+16
1000. 0.4 0.11 0.4 0.06 0.87178E+19 0.80960E+08 0.33374E+04 0.49892E+08 0.41471E+16 0.25561E+16
1000. 0.4 0.11 0.4 0.09 0.84056E+19 0.78840E+08 0.33177E+04 0.49040E+08 0.42708E+16 0.20821E+16
1000. 0.4 0.11 0.4 0.12 0.80783E+19 0.78260E+08 0.32952E+04 0.47835E+08 0.42942E+16 0.16612E+16
1000. 0.4 0.11 0.4 0.15 0.77002E+19 0.77690E+08 0.32712E+04 0.46500E+08 0.42288E+16 0.12894E+16
